ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000141447,808.213124,0.06130883,0.052935428,1.158181431,0.246790004,0.377708308
ENSG00000141448,54.8231601,-0.33890632,0.160994956,-2.105074149,0.035284854,0.072738526
ENSG00000141449,197.0515535,0.237397736,0.097614097,2.432002574,0.015015601,0.033942357
ENSG00000141452,770.5516754,-0.029257547,0.065526013,-0.446502777,0.655234107,0.767128479
ENSG00000141456,1607.507086,0.643439555,0.051991698,12.37581338,3.53E-35,6.67E-34
ENSG00000141458,1196.605516,0.131453752,0.04842311,2.714690382,0.006633776,0.016182226
ENSG00000141480,364.8446126,0.344717519,0.072087611,4.781924615,1.74E-06,6.90E-06
ENSG00000141499,493.6736067,0.378261017,0.062950864,6.008829665,1.87E-09,9.88E-09
ENSG00000141503,1102.479366,-0.183961083,0.044982604,-4.089604992,4.32E-05,0.00014757
ENSG00000141504,124.6970235,-0.185633213,0.114772647,-1.61739942,0.105792091,0.188614843
ENSG00000141505,16.97790773,0.653928655,0.251171944,2.603509949,0.009227459,0.02186072
ENSG00000141510,3296.936133,0.332797637,0.067162558,4.955106672,7.23E-07,3.00E-06
ENSG00000141519,81.46826888,-0.176561392,0.142791828,-1.236495077,0.216274595,0.339496785
ENSG00000141522,1391.715393,-0.054640188,0.06239674,-0.87568979,0.381198698,0.526012754
ENSG00000141524,876.1314241,-0.578550505,0.060889453,-9.501653851,2.07E-21,2.30E-20
ENSG00000141526,883.8455451,-0.055874293,0.060975816,-0.916335296,0.359491061,0.503052916
ENSG00000141527,147.6956415,-0.98369712,0.111220186,-8.844591567,9.19E-19,8.80E-18
ENSG00000141540,42.02437341,0.409960544,0.203593307,2.013624858,0.044048935,0.088394538
ENSG00000141542,209.4929205,-0.974752026,0.103717697,-9.398126393,5.55E-21,6.03E-20
ENSG00000141543,2898.659021,0.254432365,0.058264593,4.366843629,1.26E-05,4.56E-05
ENSG00000141551,1377.956227,-0.212430571,0.053656565,-3.959078852,7.52E-05,0.000249733
ENSG00000141552,1071.850573,0.144600495,0.067304067,2.148465917,0.031676761,0.066163013
ENSG00000141556,1552.313776,0.181602219,0.051250644,3.543413365,0.000394983,0.001185608
ENSG00000141560,482.1206596,-0.393771911,0.074400552,-5.292593966,1.21E-07,5.41E-07
ENSG00000141562,753.843894,-0.175131396,0.057520936,-3.044654826,0.002329475,0.006148625
ENSG00000141564,661.3768431,0.178445295,0.054101644,3.298334062,0.000972603,0.002738769
ENSG00000141568,2061.478915,0.583420584,0.051159081,11.40404733,3.99E-30,6.24E-29
ENSG00000141569,911.5805852,0.27901281,0.050390651,5.536995526,3.08E-08,1.46E-07
ENSG00000141570,626.0722215,-0.227654601,0.053620261,-4.245682439,2.18E-05,7.69E-05
ENSG00000141574,46.73312031,-1.418693347,0.167123695,-8.488882141,2.09E-17,1.86E-16
ENSG00000141576,101.2374441,0.277508469,0.143969726,1.927547388,0.053911448,0.105438115
ENSG00000141577,492.3754244,0.079157922,0.073541153,1.076375864,0.281759192,0.419455991
ENSG00000141579,43.75098956,-1.602353466,0.232783082,-6.883461863,5.84E-12,3.70E-11
ENSG00000141580,2075.874327,0.090781621,0.044368311,2.046091435,0.040747376,0.08264851
ENSG00000141582,1298.245213,-0.042521168,0.045281374,-0.93904324,0.347708545,0.490802607
ENSG00000141627,1139.580718,0.355385043,0.059856398,5.937294188,2.90E-09,1.51E-08
ENSG00000141639,109.0427665,-3.68411309,0.151455766,-24.3246803,1.07E-130,1.19E-128
ENSG00000141642,39.09384584,0.264621826,0.185489405,1.426614232,0.15369112,0.257601152
ENSG00000141644,1327.572267,-0.14357702,0.04705916,-3.05098988,0.002280883,0.006038201
ENSG00000141646,595.7475834,0.00092004,0.068903815,0.013352521,0.989346546,0.993708136
ENSG00000141655,86.33949083,0.526202679,0.151482309,3.473690647,0.000513353,0.00151182
ENSG00000141664,522.696406,0.225262065,0.064841819,3.474024453,0.000512714,0.001510157
ENSG00000141665,136.3513345,-0.364719365,0.133299287,-2.736093891,0.006217328,0.015258691
ENSG00000141682,239.4173346,2.04242191,0.117941269,17.31727937,3.48E-67,1.54E-65
ENSG00000141696,1361.058271,0.087213705,0.065158689,1.338481585,0.180739499,0.295000267
ENSG00000141698,854.0365503,0.179944525,0.054390483,3.30838252,0.000938365,0.002648525
ENSG00000141699,1475.390209,-0.540063265,0.066211141,-8.156682625,3.44E-16,2.87E-15
ENSG00000141736,2611.257153,-2.024550675,0.047749879,-42.39907462,0,0
ENSG00000141738,233.0799143,-1.115439688,0.098726708,-11.29825667,1.34E-29,2.05E-28
ENSG00000141741,272.9568384,-0.232796279,0.088027838,-2.644575661,0.008179342,0.019598961
ENSG00000141753,1237.155942,2.195831818,0.08889632,24.70104287,1.04E-134,1.24E-132
ENSG00000141756,3173.236288,-0.018044755,0.032907665,-0.548345041,0.583455006,0.711377741
ENSG00000141759,1459.557177,0.458949206,0.051116136,8.97855828,2.74E-19,2.71E-18
ENSG00000141854,281.7375763,-0.875030088,0.081581405,-10.72585209,7.70E-27,1.06E-25
ENSG00000141858,1471.945151,0.263386068,0.054107179,4.867858041,1.13E-06,4.57E-06
ENSG00000141867,412.4487146,0.259748176,0.084579812,3.071042265,0.00213313,0.005677759
ENSG00000141873,379.3482344,0.271695466,0.077256249,3.516808939,0.000436768,0.00130119
ENSG00000141905,254.977095,0.596597747,0.087263603,6.836730644,8.10E-12,5.08E-11
ENSG00000141933,183.1719183,-0.458576529,0.11020252,-4.161216361,3.17E-05,0.000109712
ENSG00000141934,745.3348172,-0.490038881,0.05171531,-9.475702305,2.65E-21,2.93E-20
ENSG00000141956,510.9622817,0.268117425,0.074283399,3.609385525,0.000306923,0.000936485
ENSG00000141959,7027.827541,-0.026847889,0.034954299,-0.768085463,0.442436413,0.586875861
ENSG00000141965,1048.302284,-0.061828476,0.053855378,-1.148046455,0.250949387,0.382737653
ENSG00000141968,184.0449997,-0.646288748,0.095440414,-6.771646559,1.27E-11,7.86E-11
ENSG00000141971,296.5561836,-0.205916463,0.08709937,-2.364155611,0.01807122,0.040117289
ENSG00000141977,6.357127079,-0.608034203,0.289266369,-2.101987195,0.035554398,0.073213427
ENSG00000141985,800.6011993,-0.231104686,0.057789241,-3.999095389,6.36E-05,0.000212976
ENSG00000141994,488.9225511,0.554978148,0.069409839,7.995669759,1.29E-15,1.04E-14
ENSG00000142002,729.4552349,0.202524594,0.062507958,3.23998097,0.001195377,0.003321047
ENSG00000142039,196.8361389,-0.212792875,0.097567219,-2.180987402,0.029184348,0.061488114
ENSG00000142046,39.35763495,0.159816192,0.197437962,0.809450172,0.418256253,0.563396189
ENSG00000142065,441.4891609,-0.369193031,0.071909693,-5.134120537,2.83E-07,1.23E-06
ENSG00000142082,217.4753572,-0.127362075,0.08911615,-1.42916941,0.152955548,0.256745028
ENSG00000142089,1768.807884,0.218055676,0.078300901,2.784842506,0.005355373,0.0132844
ENSG00000142102,1046.145341,0.599195207,0.109098832,5.492223832,3.97E-08,1.86E-07
ENSG00000142156,538.0787152,-0.343832081,0.080027591,-4.296419222,1.74E-05,6.19E-05
ENSG00000142166,648.3939546,0.121432022,0.069213721,1.754450132,0.079353408,0.147413636
ENSG00000142168,3546.478355,0.370880908,0.052397894,7.078164341,1.46E-12,9.67E-12
ENSG00000142173,517.1620395,-0.032683882,0.072743465,-0.44930334,0.653212849,0.765988387
ENSG00000142178,13.24073267,-0.536400298,0.232902301,-2.303112918,0.021272491,0.046535554
ENSG00000142182,13.88389064,-0.066043422,0.267545776,-0.246849056,0.805025044,0.876501919
ENSG00000142185,178.0489161,0.072332592,0.105139036,0.687970845,0.491471141,0.63168089
ENSG00000142186,1807.557509,-0.052848336,0.052678475,-1.00322449,0.31575256,0.457192801
ENSG00000142188,493.7818817,-0.550166659,0.065884178,-8.350512597,6.80E-17,5.93E-16
ENSG00000142192,3224.435738,-0.026168914,0.072589782,-0.360504095,0.718470195,0.81616912
ENSG00000142197,387.5782585,-0.628998592,0.066283801,-9.48947681,2.32E-21,2.57E-20
ENSG00000142207,1196.19978,0.550188818,0.049606407,11.09108377,1.39E-28,2.03E-27
ENSG00000142208,5992.079399,-0.261704649,0.035216089,-7.431394514,1.07E-13,7.65E-13
ENSG00000142227,26.34086534,0.240913031,0.217069897,1.109840813,0.267067629,0.402023497
ENSG00000142230,3516.750853,0.091845335,0.062784405,1.462868608,0.143503335,0.243664112
ENSG00000142235,323.0122742,-0.569219027,0.083966364,-6.779131503,1.21E-11,7.47E-11
ENSG00000142252,378.9391379,0.06245515,0.085238046,0.732714477,0.463732592,0.606519395
ENSG00000142273,305.6056164,-0.359929139,0.071494446,-5.034365012,4.79E-07,2.03E-06
ENSG00000142279,167.7533795,0.006973302,0.139782856,0.049886675,0.960212696,0.977012908
ENSG00000142327,394.0759265,-0.264872599,0.073773662,-3.59034092,0.000330246,0.001002439
ENSG00000142330,398.5879374,-0.169520363,0.09284648,-1.825813563,0.06787835,0.128739165
ENSG00000142347,35.73163701,-0.01703599,0.240146674,-0.070939936,0.943445559,0.968024018
ENSG00000142396,998.210521,-0.027243106,0.049592043,-0.549344304,0.582769189,0.710836651
ENSG00000142409,647.4288909,0.308940573,0.079575158,3.882374608,0.000103441,0.000336602
ENSG00000142444,672.6035293,-0.13701777,0.053728923,-2.550167827,0.010767107,0.025166094
ENSG00000142453,1282.798496,0.294572021,0.052351746,5.62678509,1.84E-08,8.92E-08
ENSG00000142459,142.6018104,-1.030571662,0.104535639,-9.858567562,6.29E-23,7.40E-22
ENSG00000142494,112.6175389,0.505823303,0.137936467,3.667074519,0.000245341,0.000760092
ENSG00000142507,1838.344077,0.264985097,0.062987365,4.206956413,2.59E-05,9.07E-05
ENSG00000142513,33.98070225,0.28954296,0.19552105,1.48087871,0.138638897,0.236773097
ENSG00000142528,634.1898942,0.459221338,0.066486106,6.907027095,4.95E-12,3.15E-11
ENSG00000142534,12676.67727,-0.069981515,0.052859728,-1.323909863,0.185532982,0.301150527
ENSG00000142541,26095.98421,-0.089769526,0.060447208,-1.485089706,0.137520063,0.235312107
ENSG00000142544,155.6833838,0.275418421,0.105983155,2.598699958,0.009357753,0.022136333
ENSG00000142546,631.2507597,0.123103316,0.064499205,1.908602076,0.056313444,0.109448676
ENSG00000142552,18.24636974,1.325469756,0.261232786,5.073902771,3.90E-07,1.67E-06
ENSG00000142556,377.8836768,-0.200560993,0.077375304,-2.592054344,0.00954047,0.022540917
ENSG00000142599,257.2183326,-0.526709794,0.102118823,-5.157813019,2.50E-07,1.09E-06
ENSG00000142606,16.97825404,-1.619065069,0.270254276,-5.990895299,2.09E-09,1.10E-08
ENSG00000142609,38.23770935,0.197910367,0.223384899,0.88596126,0.375638403,0.51998047
ENSG00000142611,38.29951907,-0.160809941,0.195990652,-0.820498017,0.411932259,0.556506461
ENSG00000142615,8.906588124,0.023337763,0.272773215,0.085557386,0.931818275,0.96031139
ENSG00000142619,139.0929896,2.419671079,0.165591873,14.6122574,2.35E-48,6.52E-47
ENSG00000142627,141.1323484,0.14592198,0.117681131,1.239977716,0.214983636,0.337908913
ENSG00000142632,391.1242862,0.413722774,0.066298915,6.240264608,4.37E-10,2.43E-09
ENSG00000142634,517.3061772,0.652311172,0.086646443,7.528424092,5.14E-14,3.74E-13
ENSG00000142655,197.7035181,-0.023654785,0.10757821,-0.21988454,0.825961077,0.889519927
ENSG00000142657,2735.316752,0.270063724,0.065745729,4.107699884,4.00E-05,0.000137172
ENSG00000142669,369.7323429,-0.141032296,0.083502948,-1.688949911,0.091229029,0.166024397
ENSG00000142675,110.7816127,-0.789382893,0.129766008,-6.083125366,1.18E-09,6.33E-09
ENSG00000142676,10466.6352,0.079329056,0.036150643,2.194402323,0.028206499,0.05971552
ENSG00000142684,271.4391635,0.509845692,0.099792831,5.109041294,3.24E-07,1.40E-06
ENSG00000142686,424.4916779,0.488236678,0.073230466,6.667125138,2.61E-11,1.58E-10
ENSG00000142687,928.0095355,-0.830509941,0.045966876,-18.06757423,5.74E-73,2.82E-71
ENSG00000142694,120.0499353,-0.879246536,0.109999361,-7.993196724,1.31E-15,1.06E-14
ENSG00000142731,1156.352727,0.850914873,0.044382222,19.17242605,6.29E-82,3.60E-80
ENSG00000142733,425.2479586,0.097902855,0.074659,1.311333593,0.189745084,0.306390919
ENSG00000142751,429.6754633,-0.018654719,0.069658056,-0.267804183,0.788850051,0.865281342
ENSG00000142765,722.0767522,-0.568595283,0.089301224,-6.367161126,1.93E-10,1.10E-09
ENSG00000142784,384.5615921,-0.504338434,0.074422407,-6.776701439,1.23E-11,7.59E-11
ENSG00000142794,717.3540262,-0.143569449,0.048647129,-2.95124199,0.003164988,0.008162192
ENSG00000142798,342.5646405,0.180607845,0.089854427,2.010004974,0.044430662,0.089064937
ENSG00000142856,380.6997286,0.319953703,0.084950912,3.766336314,0.000165661,0.000524617
ENSG00000142864,9628.527534,0.419485115,0.062637221,6.697058229,2.13E-11,1.29E-10
ENSG00000142867,384.8180481,-0.067685346,0.074782787,-0.90509258,0.365416343,0.50936298
ENSG00000142871,113.7327991,0.049603635,0.125094227,0.396530171,0.691713955,0.795532961
ENSG00000142875,195.1414349,-0.226697116,0.099434776,-2.279857459,0.022616144,0.049140277
ENSG00000142892,503.2442597,0.043291375,0.090299412,0.479420343,0.631639624,0.750176923
ENSG00000142920,17.56367426,0.723156632,0.251595842,2.87427895,0.004049511,0.010252944
ENSG00000142937,13810.78511,0.052216512,0.050515983,1.033663183,0.30129365,0.441503646
ENSG00000142945,1529.51846,0.879293274,0.041368681,21.25504718,2.96E-100,2.33E-98
ENSG00000142949,2833.336553,-0.825502369,0.062896076,-13.12486281,2.37E-39,5.07E-38
ENSG00000142961,130.3660721,-0.720316341,0.137059956,-5.255483525,1.48E-07,6.59E-07
ENSG00000142973,184.6360607,-3.747551088,0.124338338,-30.13994829,1.45E-199,3.43E-197
ENSG00000143013,247.4980499,0.11734607,0.102476681,1.145100221,0.252167644,0.384165586
ENSG00000143033,729.5676958,0.356251285,0.054141236,6.580036058,4.70E-11,2.81E-10
ENSG00000143036,41.63928292,-0.400316944,0.18775105,-2.13216887,0.032992967,0.068605482
ENSG00000143061,2597.099368,-1.374389183,0.057983915,-23.70293877,3.36E-124,3.56E-122
ENSG00000143067,135.0663237,0.056601911,0.118591699,0.477283918,0.633159961,0.751123158
ENSG00000143079,399.0787786,-0.126962884,0.071531563,-1.774921145,0.075910908,0.141890387
ENSG00000143093,866.4106379,-0.097912305,0.052004687,-1.882759234,0.059733004,0.115126685
ENSG00000143106,3348.975322,0.144480104,0.064989168,2.223141316,0.026206272,0.055941725
ENSG00000143126,2080.638535,2.177587389,0.04598613,47.35313477,0,0
ENSG00000143127,32.02046872,-0.481049242,0.200809251,-2.395553186,0.016595306,0.037097195
ENSG00000143147,51.77057624,-0.593136825,0.161550082,-3.67153527,0.000241098,0.000748186
ENSG00000143149,1649.46432,-0.167045187,0.074824628,-2.232489378,0.025582637,0.054766371
ENSG00000143153,2596.818699,-0.473370577,0.063355133,-7.471700463,7.92E-14,5.69E-13
ENSG00000143155,1166.446081,-0.069918114,0.061635127,-1.13438745,0.256632061,0.389437448
ENSG00000143156,269.1516185,0.059074563,0.093359242,0.632766088,0.526886405,0.663416071
ENSG00000143157,2836.684689,0.321910784,0.041941803,7.675177511,1.65E-14,1.24E-13
ENSG00000143158,742.7007152,-0.171507381,0.069862871,-2.454914603,0.014091806,0.032051492
ENSG00000143162,1665.861673,-0.468724654,0.058861423,-7.963189276,1.68E-15,1.35E-14
ENSG00000143164,1610.459806,0.08142168,0.046025494,1.769056077,0.076884517,0.143449386
ENSG00000143179,2095.530941,0.90188971,0.054046047,16.68743144,1.62E-62,6.35E-61
ENSG00000143183,1562.32176,-0.296516869,0.063204775,-4.691368146,2.71E-06,1.06E-05
ENSG00000143190,536.052363,0.181708253,0.067431353,2.694714628,0.007044894,0.01708979
ENSG00000143198,594.9193582,-0.114338633,0.059750801,-1.913591648,0.055672353,0.108366588
ENSG00000143207,1374.247454,-0.107247096,0.051175903,-2.095656152,0.036112704,0.07425896
ENSG00000143217,407.7110152,-1.771729432,0.079555821,-22.27026764,7.18E-110,6.47E-108
ENSG00000143222,1165.392871,-0.077827167,0.057005697,-1.365252446,0.17217372,0.283517782
ENSG00000143224,260.2915238,-0.934519696,0.090098333,-10.37221964,3.32E-25,4.29E-24
ENSG00000143228,743.9283635,0.81092316,0.057813354,14.02657169,1.07E-44,2.72E-43
ENSG00000143248,19.06232582,0.355172398,0.240911657,1.474284814,0.140404922,0.239290849
ENSG00000143252,1440.939025,-0.17276742,0.061865947,-2.792609311,0.00522848,0.01299629
ENSG00000143256,660.5363255,0.674711278,0.078082705,8.640982369,5.57E-18,5.13E-17
ENSG00000143257,16.84206694,-0.286606676,0.244756499,-1.17098699,0.241604007,0.371208189
ENSG00000143258,469.5209958,-0.039297226,0.07920838,-0.496124609,0.619806498,0.740834625
ENSG00000143294,766.5863529,0.045928715,0.055474718,0.827921556,0.407714926,0.552115081
ENSG00000143303,327.7510722,-0.303572576,0.072925757,-4.162762063,3.14E-05,0.000109045
ENSG00000143314,1242.088413,0.424448905,0.054027721,7.85613189,3.96E-15,3.09E-14
ENSG00000143315,567.985361,-0.065428132,0.068612546,-0.953588454,0.340292002,0.483186911
ENSG00000143319,995.7817899,0.02435168,0.051238847,0.475258158,0.634602979,0.751977097
ENSG00000143320,5625.155934,-0.724530262,0.070545859,-10.27034438,9.59E-25,1.22E-23
ENSG00000143321,14080.28924,0.54450576,0.050718156,10.73591393,6.90E-27,9.48E-26
ENSG00000143322,530.82945,0.157926556,0.063560371,2.484670138,0.012967153,0.029766826
ENSG00000143324,1093.370787,-0.001497773,0.06122955,-0.024461604,0.98048441,0.988368668
ENSG00000143333,184.5506376,-0.239357952,0.104495283,-2.290610113,0.021985974,0.047907751
ENSG00000143337,1790.638237,0.11371749,0.057874317,1.964904223,0.049425324,0.097583332
ENSG00000143341,444.909078,-1.648338957,0.078619405,-20.96605734,1.34E-97,1.03E-95
ENSG00000143353,449.4628402,0.042743352,0.07299297,0.585581755,0.558156612,0.690441744
ENSG00000143363,765.2005113,-0.077325552,0.076631753,-1.009053664,0.312948898,0.454051969
ENSG00000143367,619.7425568,-1.475913489,0.059137396,-24.95736368,1.78E-137,2.16E-135
ENSG00000143368,1013.729718,0.055948586,0.061506763,0.909633079,0.363016048,0.506738656
ENSG00000143373,1523.414753,-0.104316332,0.039054797,-2.67102484,0.007562005,0.01823449
ENSG00000143374,1397.485748,0.357637712,0.055617776,6.43027708,1.27E-10,7.37E-10
ENSG00000143375,1072.479929,-1.283334716,0.048633088,-26.38809836,1.88E-153,2.78E-151
ENSG00000143376,1108.187519,0.076085851,0.048643687,1.564146454,0.117783179,0.206665902
ENSG00000143379,1972.077405,0.033310346,0.035340219,0.942561944,0.345905013,0.489096366
ENSG00000143384,8205.296959,-0.357428651,0.035236217,-10.14378612,3.53E-24,4.38E-23
ENSG00000143387,93.05900179,-0.900121406,0.134551227,-6.689804538,2.23E-11,1.36E-10
ENSG00000143390,2724.483226,-0.506551577,0.032684819,-15.49806867,3.57E-54,1.15E-52
ENSG00000143393,2656.844966,-0.119189666,0.058014966,-2.054464116,0.039930793,0.081176424
ENSG00000143398,3048.704132,0.007358682,0.050112741,0.146842533,0.883256312,0.925669905
ENSG00000143401,3819.894228,0.959587759,0.06465573,14.84149606,7.90E-50,2.27E-48
ENSG00000143409,277.8073461,-0.237337366,0.088841105,-2.671481478,0.007551724,0.018218246
ENSG00000143412,910.9018481,-0.498441548,0.054065964,-9.219137402,2.99E-20,3.11E-19
ENSG00000143416,2421.741662,-1.755258412,0.041897883,-41.89372572,0,0
ENSG00000143418,4303.651418,-0.4874641,0.056659921,-8.603331765,7.74E-18,7.06E-17
ENSG00000143420,7410.263229,-0.38259526,0.042319137,-9.04071512,1.56E-19,1.56E-18
ENSG00000143429,185.220345,-0.020885179,0.097838294,-0.213466306,0.830963268,0.892429286
ENSG00000143436,1784.788928,0.172327775,0.056086806,3.072518978,0.002122603,0.005652669
ENSG00000143437,1678.476894,-0.130979252,0.043009015,-3.045390669,0.002323782,0.006138333
ENSG00000143442,1020.53602,-0.099658582,0.048735079,-2.044904511,0.040864273,0.08286109
ENSG00000143443,231.6936267,-0.060565832,0.084804299,-0.714183516,0.475113708,0.616969602
ENSG00000143450,71.74111447,-0.276718872,0.150780302,-1.835245507,0.066469321,0.126508311
ENSG00000143457,1167.797821,0.153539711,0.065181612,2.35556787,0.018494418,0.040959468
